NAME	TITLE	SCORE	
ZNF534		-0.084392264	
METTL7A		-0.08440469	
SLC6A16		-0.08454016	
ZNF622		-0.084557906	
IGF2		-0.08459259	
SLIT1		-0.08461153	
LONRF3		-0.08466074	
AC073909		-0.08474626	
MKRN1		-0.08474816	
VENTX		-0.084780216	
OR2T33		-0.08479778	
MED6		-0.08483574	
SNX11		-0.08486143	
DNAI2		-0.084893025	
IFNAR2		-0.084914535	
DDX19B		-0.08492445	
TLE4		-0.084950835	
TGOLN2		-0.08496199	
METTL27		-0.084966324	
DPM2		-0.08497247	
AC007842		-0.08497378	
PRKAR1B		-0.08501423	
MICAL1		-0.08502808	
AP000787		-0.08504019	
TMIGD3		-0.08507257	
PRPH2		-0.08510509	
H2AFY2		-0.085108005	
ST13P13		-0.08512726	
GPRIN3		-0.08515826	
SRCAP		-0.08520194	
RAPGEF1		-0.085202545	
SBNO2		-0.085243054	
HOXC13		-0.085291736	
PWWP2B		-0.08529773	
YIPF3		-0.085342795	
CTF1		-0.08544952	
ADAMTSL4		-0.08546024	
AC005899		-0.08546788	
AARD		-0.08548112	
RN7SL752P		-0.08548586	
BEX2		-0.08550113	
MAP4		-0.08551143	
MOB1A		-0.085513845	
EGR1		-0.08555701	
TBC1D8		-0.08561806	
AC099066		-0.085699916	
CDK9		-0.085705325	
PMF1		-0.08571237	
ZNF699		-0.08572095	
DOC2A		-0.08572222	
DEFB108B		-0.08573881	
HNRNPA1P15		-0.08580393	
S100A4		-0.085833706	
DGCR2		-0.08583531	
Metazoa_SRP		-0.08584873	
RNA5S9		-0.085871994	
TNFSF12		-0.085913405	
AC008537		-0.08591924	
PAQR9-AS1		-0.08595058	
PHLDA3		-0.08597369	
CT45A11P		-0.0859826	
AC139795		-0.086003885	
RN7SL417P		-0.08600948	
EDIL3		-0.08604408	
CSPG4P11		-0.08604514	
RASA4DP		-0.086054265	
TANC2		-0.086055845	
AL589765		-0.086066164	
CCT5P1		-0.08612411	
PPP1R11		-0.086161114	
FMOD		-0.08616946	
ACTR3C		-0.08617126	
NUDT2		-0.08620617	
HRC		-0.08627986	
RAB43		-0.08628986	
XG		-0.08635631	
RIPOR1		-0.08643264	
CRYBB1		-0.086539805	
SNAP25		-0.08654171	
HBB		-0.08655162	
MEF2D		-0.08655533	
PDLIM3		-0.08655726	
RARA		-0.086576775	
GMEB1		-0.08659557	
RPS10P5		-0.086608544	
AL138693		-0.08664655	
HOMER2		-0.08664758	
RBBP4P1		-0.08667201	
ABCC3		-0.086681336	
AC016722		-0.08668327	
MAP3K5		-0.08669763	
NLRP7		-0.08672602	
AC007750		-0.08674865	
TRBV19		-0.086791895	
ADCY5		-0.0868125	
AL121852		-0.08690887	
CYYR1-AS1		-0.08691127	
MAPK3		-0.086935624	
PDPN		-0.08696782	
VAMP1		-0.08699108	
CHGB		-0.08701265	
AC066615		-0.08705942	
SLC2A11		-0.08710268	
PPIAP51		-0.08710588	
ACR		-0.08713012	
SMARCA2		-0.08713922	
AC073109		-0.08716348	
CNIH2		-0.08717907	
ITM2B		-0.087234825	
GRIA3		-0.087256774	
SS18L2		-0.08725796	
AC093520		-0.08726732	
AC136604		-0.087279744	
DCC		-0.087286234	
ADGRE1		-0.08730232	
EMX2		-0.087342806	
DUSP3		-0.08736833	
ZDHHC15		-0.087431304	
EREG		-0.0874733	
PI15		-0.08759121	
PSMA4		-0.08762091	
AL031577		-0.087637946	
LINC01565		-0.08765362	
LINC02384		-0.08765579	
IGLON5		-0.087688245	
SLC35C2		-0.08769622	
ELMO2		-0.087703474	
DBNL		-0.08770471	
REEP5		-0.08772272	
HIST1H2AE		-0.087743916	
ATP10A		-0.087745234	
JUN		-0.08777556	
TMED7		-0.08777709	
SRCIN1		-0.087822154	
AL034549		-0.08782589	
GPR39		-0.08783242	
HS6ST1		-0.08791494	
SIGMAR1		-0.08795944	
TCP1P3		-0.08806912	
AP000437		-0.088077046	
CDKN2B		-0.08808789	
AC005912		-0.088168524	
CITED4		-0.08817364	
SEPT7P9		-0.088238895	
FRG1HP		-0.088254	
ZCCHC2		-0.088290036	
FKBP8		-0.0882913	
AEBP1		-0.088314116	
SLIT2		-0.08832552	
TATDN2		-0.08833415	
WHAMMP2		-0.08834753	
CWF19L1		-0.08838391	
ADAMTS9		-0.08839635	
PCDH19		-0.08840804	
CMTM6		-0.08843402	
IMP3		-0.08845589	
DUX4L37		-0.088478886	
HNRNPA3P15		-0.08849857	
C7orf49		-0.08850856	
LINC00987		-0.08851781	
C2CD4B		-0.08852229	
ST6GALNAC5		-0.08852984	
ECSIT		-0.08857762	
EMID1		-0.08859132	
GPR146		-0.088626355	
IGSF10		-0.088641115	
CHCHD5		-0.08865965	
MRPL36		-0.08868222	
AMACR		-0.08874133	
CXorf58		-0.088838875	
AC012569		-0.088851325	
AC080038		-0.088868454	
TP53TG5		-0.08888097	
FCRLB		-0.08893564	
MED31		-0.088953346	
TSPAN12		-0.08895547	
ITGB5		-0.08895894	
FTH1P7		-0.089060366	
INIP		-0.08907203	
POU5F1P3		-0.08908748	
MYO15A		-0.08911563	
PLSCR4		-0.08914073	
AL353622		-0.08918441	
R3HDM4		-0.0892374	
TRPC6		-0.08928026	
TF		-0.0892822	
RPUSD3		-0.089312375	
ECEL1		-0.08934594	
ATP5E		-0.08936365	
STRC		-0.08937041	
TRBV29-1		-0.08942273	
FAM161B		-0.089427	
C9orf66		-0.08943113	
FXN		-0.089451104	
THRB		-0.08945479	
MAFF		-0.08946349	
AC015849		-0.08949425	
SIMC1		-0.08951849	
AP2A1		-0.08952246	
PSMB3		-0.08953555	
FUT8-AS1		-0.08955847	
CPSF6		-0.08960703	
AC083923		-0.08966508	
TTC9		-0.08970728	
MYL9		-0.0897813	
FILIP1		-0.089798264	
UNC5B		-0.089801505	
SYNE3		-0.0898095	
CD200R1		-0.089836925	
MAGI1		-0.08983809	
LASP1		-0.08986035	
RPL18AP16		-0.08986868	
TUBG1		-0.08990297	
PLAGL2		-0.08991615	
PLAUR		-0.08994262	
MRFAP1		-0.08999166	
ITPKB		-0.09003445	
ALAS1		-0.09003537	
NOSIP		-0.090064205	
BRK1		-0.090143725	
SIK3		-0.09016871	
BLOC1S2		-0.09017908	
NAALAD2		-0.09018409	
PCYT1B		-0.09019205	
CAPN5		-0.09021657	
TBX19		-0.09022294	
RGS6		-0.09028025	
EIF4A1P10		-0.0902871	
FZR1		-0.09029079	
EIF3G		-0.09029747	
REPIN1		-0.09032706	
TRADD		-0.090329595	
ATP1A3		-0.09033148	
ARHGAP44		-0.090366356	
GRIA4		-0.09049271	
ESR2		-0.09053329	
PFKFB3		-0.090545535	
PPP1R2P1		-0.09056383	
CXCL3		-0.09057451	
RNASE4		-0.09059928	
THAP10		-0.09061032	
AC093028		-0.09062031	
ADORA1		-0.09067829	
RBM5-AS1		-0.0906964	
LHFPL2		-0.09070163	
ATL1		-0.09070453	
AC011726		-0.09071307	
LRRN2		-0.09071694	
LINC02206		-0.090734795	
LINC01002		-0.09074749	
C11orf98		-0.09079164	
PEAK1		-0.090797774	
PHF12		-0.090802275	
ASMT		-0.090830885	
SESTD1		-0.090882085	
DVL3		-0.09092069	
AC004241		-0.090929806	
RFX8		-0.09098497	
TSPAN5		-0.09099224	
HERC5		-0.0910377	
PLBD1		-0.091059744	
TBC1D27P		-0.09106359	
CFHR3		-0.091068424	
SMARCE1P1		-0.09121129	
SP2		-0.09121149	
AC010319		-0.091267794	
TRAJ56		-0.091282375	
ATP2B4		-0.091302164	
EIF1		-0.091362566	
LAMA5		-0.091395654	
CTIF		-0.09144719	
BCAM		-0.091461994	
BLOC1S4		-0.09146375	
PAPPA		-0.09151058	
TACR1		-0.091527805	
TRGV5P		-0.09155791	
SEPT7		-0.09155991	
TMEM71		-0.09161237	
PAM		-0.09164304	
UCHL1		-0.09165106	
RASL10A		-0.091655545	
FAM120AOS		-0.09167574	
PPIAP33		-0.09170932	
PTCH2		-0.091721036	
CXXC5		-0.0917282	
AC027130		-0.09178759	
IGFBP2		-0.091792986	
LHFPL6		-0.09184222	
RASGEF1B		-0.09190335	
BAP1		-0.09190818	
RIPK3		-0.09195112	
AC079807		-0.09197483	
MIR659		-0.09202221	
RAB34		-0.09202393	
TRBV9		-0.09204889	
OSTF1		-0.09210408	
IP6K1		-0.09211056	
CD19		-0.09225424	
C11orf71		-0.09226003	
FRMPD3		-0.092285864	
TRBV4-2		-0.092364326	
DOK1		-0.09237662	
GUCA1B		-0.092402264	
LINC00476		-0.092428006	
CSPG4P10		-0.092473924	
FAM43A		-0.09248769	
RUNDC1		-0.09249413	
PTX3		-0.0925481	
ZC3H12B		-0.09256399	
LINC01515		-0.09259459	
NPIPB7		-0.092780195	
DOC2B		-0.09284571	
SLC35E3		-0.09284588	
AC115102		-0.09285016	
AC117503		-0.09287535	
AL035410		-0.0929053	
ARHGAP21		-0.092912555	
AC008750		-0.092944056	
FUNDC2P4		-0.092992745	
MEOX2		-0.09303185	
CD276		-0.09303322	
ASB16		-0.09307137	
AL050343		-0.09308237	
AC011481		-0.09310189	
ERCC1		-0.093112916	
SNAI1		-0.093154185	
AC027559		-0.09317175	
QSOX1		-0.09329438	
POLG		-0.09330218	
FAM183BP		-0.09335683	
ECSCR		-0.09336701	
RNASE8		-0.093420506	
AP000902		-0.09343686	
IL13RA1		-0.09343707	
ARPC1B		-0.09348556	
RPS2P32		-0.09348898	
GEM		-0.09349405	
ZSWIM4		-0.093533024	
MYDGF		-0.093561746	
HIVEP3		-0.09360244	
SIGLEC6		-0.093603745	
WHRN		-0.093642585	
SDHAP3		-0.09365701	
OR51E1		-0.09366198	
F13A1		-0.09377727	
DLEU7		-0.09380866	
PTGIS		-0.09382141	
DYNLL1P1		-0.09384375	
DNALI1		-0.09386301	
TEAD2		-0.09387416	
IP6K2		-0.09388108	
TMEM47		-0.093881585	
NCBP2-AS2		-0.09396125	
TRDV1		-0.09401878	
SAA2		-0.094037585	
IKZF2		-0.09405671	
KPNA7		-0.09407542	
KDM2A		-0.09409478	
PRKCSH		-0.094174735	
PCDHGB9P		-0.094223425	
PCK2		-0.094225734	
NFIC		-0.09434808	
TYK2		-0.09436484	
MIR548J		-0.0944047	
ACTL6B		-0.094410196	
TRDJ3		-0.09449864	
CDK14		-0.094499014	
IL9R		-0.09453817	
OR56B1		-0.09454157	
AP001781		-0.09456776	
VWA3A		-0.09458032	
TENM1		-0.09458629	
PLXNA4		-0.0945973	
TAF1C		-0.09461614	
AL353807		-0.09462864	
CNDP2		-0.09463628	
ADGRF3		-0.09464309	
TMEM268		-0.09475111	
POPDC2		-0.094762765	
DLGAP4		-0.09479767	
TIMD4		-0.094844185	
ATP6V0CP1		-0.094883054	
DPPA4		-0.094922885	
ABCB1		-0.09497955	
MESTP1		-0.09499529	
CARMIL3		-0.09499919	
AC011511		-0.09502455	
YPEL5		-0.09506391	
C5AR1		-0.0950717	
SF3A1		-0.095074	
CYP46A1		-0.095242426	
PCDH1		-0.095266856	
C17orf99		-0.09528192	
XRN1		-0.095284946	
RXFP4		-0.09534892	
EPB41L4A-AS2		-0.0954057	
GPRIN1		-0.09545501	
AC239798		-0.09548112	
DNM1P34		-0.09550701	
UBAP1		-0.095533215	
NR2C2		-0.0955915	
C7orf69		-0.09559395	
BST2		-0.09561606	
METTL6		-0.09565883	
GON7		-0.095692426	
PLCD4		-0.09572322	
C16orf45		-0.09575945	
LINC00265		-0.09578108	
CCDC22		-0.09578921	
KLF2		-0.09580348	
PIK3C2B		-0.09581977	
CCL3		-0.09582984	
BMP6		-0.095886104	
SPRY3		-0.095905356	
GOLGA2P5		-0.095984355	
AC021739		-0.09602841	
PRKACA		-0.09610622	
SETBP1		-0.09616737	
WDR13		-0.09623015	
HERC1		-0.096232586	
COG8		-0.09625484	
HIGD2A		-0.0962673	
CABP4		-0.09626788	
ASB7		-0.09630043	
SURF4		-0.096317194	
KIAA1324		-0.09635381	
ACTG1P15		-0.096362196	
TSSC2		-0.09639635	
SERPINB8		-0.09639927	
FKBP15		-0.09642537	
ARID1A		-0.096486546	
DGKZ		-0.09648694	
MTHFS		-0.09654645	
HIST1H2BK		-0.09655625	
KRT222		-0.096641205	
CREB5		-0.0966418	
SOCS4		-0.09666302	
ZBTB6		-0.09668604	
CD33		-0.09670191	
AC068152		-0.096728586	
AC019294		-0.096741654	
NCOA3		-0.09676495	
AC020637		-0.09681716	
RPLP1P6		-0.09686402	
TSPAN3		-0.09688957	
LCOR		-0.09689542	
CCDC188		-0.096992575	
MAMDC4		-0.09700854	
HIST2H2AB		-0.097012155	
PLSCR1		-0.09701542	
FAM122C		-0.09703349	
MEFV		-0.09703559	
FBXL18		-0.09706005	
AL133230		-0.09711073	
FAM86GP		-0.09712569	
DOK5		-0.0971698	
TMEM30B		-0.09717322	
XK		-0.097194	
ZBTB39		-0.09724417	
KIR3DL2		-0.097255856	
AP001267		-0.0972664	
ZRSR2		-0.097321175	
PPP1R3F		-0.097331345	
KITLG		-0.09736478	
RAB3IP		-0.097371295	
UBE2E1		-0.09739955	
AFAP1		-0.097450554	
USP50		-0.09745693	
RASGRP4		-0.097487465	
AC010542		-0.09750723	
MYRF		-0.097512275	
ARAF		-0.09752008	
RNF168		-0.09757921	
AFF1		-0.097634956	
ATXN1L		-0.097659305	
ZXDA		-0.0976714	
MDFI		-0.097715154	
AL928654		-0.09774384	
DNAJC12		-0.09777706	
HLA-W		-0.09782686	
GOLGA2		-0.097860605	
ARHGAP28		-0.09787315	
AC008649		-0.09793964	
NOTCH1		-0.09794787	
AC010616		-0.09798643	
KRT8		-0.097993	
MOB3B		-0.09799834	
MARCKS		-0.097999536	
LLPH		-0.09804463	
HIST2H2BE		-0.098045744	
OR2M4		-0.098094724	
ERG		-0.09813321	
PCDH18		-0.09815819	
BICDL1		-0.09815919	
USP32P1		-0.09817017	
ZFAND6		-0.09820026	
CRYBB2P1		-0.09823227	
TMSB10		-0.0982556	
SGMS1		-0.098257296	
MIR6779		-0.0982962	
ZFAND2A		-0.098352596	
FAM98C		-0.098374486	
MKL1		-0.098387204	
PIDD1		-0.09839799	
STARD3		-0.098424286	
ALAD		-0.098435104	
ABCC9		-0.09844251	
ABHD4		-0.09847166	
TANK		-0.09851527	
AL354751		-0.0985407	
TBXAS1		-0.098646894	
AGAP14P		-0.098715365	
ARNTL2		-0.098725766	
TMIGD2		-0.0987269	
POC5		-0.09877356	
APC		-0.09878324	
TLR5		-0.098788306	
CADPS2		-0.09882486	
KIAA1257		-0.09882695	
TSPAN17		-0.098867916	
PDCL		-0.098873936	
CLIC6		-0.09887581	
UBQLN2		-0.0989483	
THSD1		-0.09895657	
BDKRB2		-0.098958224	
LPAR1		-0.09897663	
MIEF2		-0.09898859	
HS3ST3A1		-0.09904054	
UBE2E2		-0.099149086	
PHYKPL		-0.09916148	
HNRNPCP3		-0.09917	
CCDC102B		-0.09917599	
ZNF687		-0.09918427	
ZNF79		-0.09921863	
TRIR		-0.099224865	
AC092295		-0.099271275	
BCOR		-0.09929065	
ARHGAP6		-0.09937495	
NPM1P33		-0.09951787	
CCDC153		-0.09964974	
C1orf61		-0.09965603	
AC022211		-0.099661104	
PRSS1		-0.09973279	
CCL24		-0.09974472	
TCTA		-0.099755704	
JUND		-0.09983328	
SETP11		-0.09985578	
F2RL2		-0.099868044	
TMEM8B		-0.09986909	
GRB2		-0.09989687	
CRADD		-0.09989867	
BTBD6P1		-0.10003049	
VEGFC		-0.10007012	
FUT4		-0.10012176	
SLC25A53		-0.10013022	
GALNT6		-0.10014282	
CCL13		-0.1001609	
KLHL26		-0.10024676	
PDE1C		-0.10040305	
MAN2B2		-0.100410804	
HMGB1P10		-0.100455545	
AC073167		-0.10048703	
RTL8B		-0.100534126	
DYRK2		-0.100566745	
AF111169		-0.10063794	
CYP1B1		-0.10065903	
AC091178		-0.10068335	
FAIM2		-0.10070244	
AC104581		-0.100733556	
AC093525		-0.100761406	
ASAP3		-0.10087554	
AIFM2		-0.100994796	
GPKOW		-0.101013556	
MIR4648		-0.101114966	
AC135048		-0.101116695	
PPP1R3G		-0.10113702	
CCDC88A		-0.10114096	
PMEPA1		-0.1011751	
MIR342		-0.101272546	
VPREB3		-0.10139517	
GRAMD1A		-0.10142875	
ZNF516		-0.1014551	
SYNGR2		-0.10146032	
TNRC6C-AS1		-0.10146054	
TSPO2		-0.101476535	
DNASE2		-0.10152164	
PCIF1		-0.10152322	
SKI		-0.10162026	
INHBB		-0.101624064	
CRYAB		-0.10164523	
BCL2L11		-0.10166888	
FSD1		-0.10170828	
COMMD5		-0.10181112	
CLEC19A		-0.10181589	
MMP9		-0.10187303	
NFKBIB		-0.1019792	
MTMR11		-0.102059245	
IGFBP7		-0.10206037	
VDAC2P2		-0.102120176	
AP3S2		-0.102171734	
LINC00854		-0.102221206	
BATF2		-0.102245145	
USP4		-0.10233804	
C4orf22		-0.10234988	
STMN2		-0.10245596	
IRF3		-0.10246077	
ZC3H12A		-0.10252106	
PHBP9		-0.102528706	
AC009403		-0.102587976	
SKIL		-0.10264079	
PALLD		-0.10270446	
FYN		-0.102715895	
WNT5B		-0.10274253	
FAM13C		-0.102743655	
DUX4L50		-0.10276462	
AL671511		-0.10284271	
CAMK1G		-0.10285888	
PCDHGB7		-0.10286318	
CBR1		-0.10287848	
ST6GAL1		-0.10289323	
OLFML1		-0.102986544	
MGST2		-0.10302148	
RAB13		-0.10310818	
LYNX1		-0.10311137	
BHLHE22		-0.103111655	
AC009446		-0.103148594	
AC127024		-0.10322726	
PPIAP40		-0.10329525	
NNT		-0.10337157	
ALDH5A1		-0.10338997	
ATG7		-0.103500426	
SERPINE1		-0.10352083	
CORO1B		-0.10354736	
FBXO33		-0.103673056	
THSD7A		-0.103708915	
SEZ6L2		-0.103736594	
GOLIM4		-0.10379787	
GTF2F2P1		-0.10384458	
GRIN2D		-0.10389235	
AL121769		-0.10391836	
PCBP3		-0.10394193	
AL139022		-0.103971146	
TDGF1P6		-0.10404043	
ERP44		-0.10404767	
CMIP		-0.10407819	
RNF216P1		-0.10410449	
RBM22		-0.104112685	
ZNF865		-0.10413839	
FAM180A		-0.10414302	
POM121L9P		-0.104173206	
BEND6		-0.10423081	
PRDX6		-0.10429239	
AC068282		-0.104350805	
RHOA		-0.1043632	
C5orf58		-0.104383536	
RASGEF1A		-0.10439985	
AC027801		-0.10441468	
WDR49		-0.10448077	
CATSPERG		-0.10449749	
RAB19		-0.10449785	
ZNF524		-0.10457125	
SYNGR3		-0.10462167	
EPHX1		-0.10466108	
TNFRSF25		-0.104704805	
GRIP2		-0.104785904	
CHN1		-0.104835935	
MRPL46		-0.1048682	
MCFD2		-0.10487006	
GMEB2		-0.10490205	
LRP1-AS		-0.1049057	
HLA-DQA2		-0.10492761	
DIAPH1		-0.10493578	
HNRNPA1P9		-0.10494811	
PRPS2		-0.10496889	
APBA1		-0.10498562	
PIAS1		-0.10504075	
STXBP5L		-0.10510217	
STAT5A		-0.10514147	
LINC00963		-0.105239734	
PREX2		-0.105249085	
RCN3		-0.10530558	
PPP1R3E		-0.105306715	
ARF6		-0.10532284	
UMAD1		-0.10533352	
GRAP		-0.105415516	
FNDC11		-0.105574585	
SRF		-0.10560681	
AC079313		-0.10570778	
MAP1S		-0.10573021	
MMP2		-0.10573225	
AC008567		-0.1057502	
RAPGEF5		-0.10575701	
AC090018		-0.10576558	
FO681492		-0.10583246	
DNM1P51		-0.10583606	
ATP5G2P3		-0.10587847	
TMEM167A		-0.10589221	
BOLA1		-0.105915695	
TSPAN15		-0.10594225	
DEDD2		-0.10595228	
TMEM244		-0.105962984	
ZBTB7A		-0.10598803	
BCR		-0.10601238	
XAB2		-0.10601636	
GHDC		-0.10603785	
FLOT2		-0.10605451	
BASP1		-0.10607935	
TNRC6B		-0.10613361	
PLCXD2		-0.106163554	
PDGFRA		-0.10618595	
MON1B		-0.1062193	
DNM3OS		-0.10629494	
ROR2		-0.10632829	
KCNG4		-0.10652202	
BCL9L		-0.10655582	
NCOR2		-0.10656105	
RAB35		-0.10656648	
RAPGEF3		-0.10656685	
PGAM1P8		-0.10658999	
Z82195		-0.1066209	
MED12L		-0.10671298	
RPL17P26		-0.10696284	
ITPK1		-0.10696856	
CLIC5		-0.10701884	
PPP1R32		-0.10714066	
NOL6		-0.10717034	
SUMO4		-0.107197374	
RPL4P1		-0.10727284	
NDUFA4		-0.107290626	
PTCD1		-0.1073015	
PDK2		-0.10732061	
LTA		-0.10732791	
BANF1P4		-0.107335106	
ZNF696		-0.10734328	
PLEKHD1		-0.1073544	
SHE		-0.107383184	
PTPN23		-0.107451685	
HOXD10		-0.107480906	
FOLR2		-0.10754695	
ROPN1		-0.107548065	
RNF216		-0.107561834	
SKAP1		-0.10770364	
CHRD		-0.10772	
TMEM203		-0.10778217	
OVGP1		-0.107847	
ORM2		-0.10785304	
TRAJ49		-0.10786868	
AVPR2		-0.10787614	
SALL4		-0.10800214	
RPL23AP78		-0.108085066	
GBP7		-0.10812261	
IL11RA		-0.108128965	
APOE		-0.10816189	
PHC3		-0.10816957	
ZNF792		-0.108180314	
AL157935		-0.10830964	
RUNX2		-0.108314216	
Z97353		-0.10833083	
PCDHGA12		-0.108589165	
AC007126		-0.10860362	
HMGN2P20		-0.108646154	
GRIPAP1		-0.1086742	
RND1		-0.10869762	
EVA1B		-0.108706556	
RNF31		-0.10877212	
TPM1		-0.10885217	
LINC00926		-0.1089446	
GGT1		-0.10897498	
LILRA5		-0.10897739	
SERTAD1		-0.1091207	
AC073072		-0.10912738	
MPP1		-0.109132655	
ATF7IP2		-0.10921136	
MANSC1		-0.10928778	
SHROOM3		-0.10930974	
AC007666		-0.109363265	
MAX		-0.109426156	
CHMP4B		-0.109484464	
ADAMTS7P1		-0.10950339	
PLAA		-0.10958756	
FERMT3		-0.10962265	
SLC35G5		-0.109622724	
TRAJ8		-0.10966525	
SH3RF3		-0.10970221	
CARD6		-0.10970626	
HEPH		-0.10974031	
TMEM205		-0.10975099	
RANBP6		-0.10981319	
PPP1R18		-0.10983417	
KCTD13		-0.10985957	
TP53INP1		-0.10988539	
PTTG2		-0.109906234	
FAM169A		-0.10991491	
AC132872		-0.10991996	
CASS4		-0.1099301	
PCDHGC4		-0.10993734	
C12orf54		-0.11001679	
PLAGL1		-0.110260434	
TIFAB		-0.11037172	
RGP1		-0.11037487	
EGR3		-0.11047838	
MMP23B		-0.11048427	
EBF2		-0.11050193	
RN7SL674P		-0.11051227	
SPATA20P1		-0.11055263	
CSF3R		-0.11059092	
SLC25A25-AS1		-0.11065885	
RBCK1		-0.11068171	
IL9RP3		-0.11070951	
LINC01748		-0.110732555	
TRMO		-0.11082984	
AC007389		-0.11092944	
LPCAT1		-0.11102634	
NOTCH3		-0.11107153	
LRRK2		-0.111107685	
SPATA13		-0.11115406	
TLR3		-0.111178845	
GLG1		-0.11150831	
TRIM52		-0.111517444	
TTLL3		-0.11160096	
PCSK1		-0.111646935	
FAT4		-0.111675866	
DNASE1L1		-0.11171387	
AC087763		-0.11185839	
NCKAP5L		-0.11186244	
NPTN		-0.111879215	
UFD1		-0.11187998	
LPAR6		-0.111940615	
GFPT2		-0.11195163	
TLE3		-0.11197149	
SYS1		-0.112066895	
CXCR6		-0.11207391	
FMNL3		-0.112111844	
FAM20C		-0.11213899	
KCNMA1		-0.11214834	
HELB		-0.112222716	
NSMCE3		-0.11222308	
AC022098		-0.11227132	
NCAM1		-0.11228577	
CKAP4		-0.11231578	
AKR1C2		-0.11234467	
PIWIL2		-0.11245311	
OGDH		-0.11247313	
MEG3		-0.11256187	
TRAJ10		-0.11256323	
PPP1R2		-0.11259956	
PPP4R4		-0.11269522	
AC004951		-0.11277676	
FURIN		-0.11277882	
AC069281		-0.11281346	
TMEM89		-0.1128927	
SGCB		-0.11302345	
LAMA2		-0.113126464	
RN7SL128P		-0.11313384	
ADA		-0.113173634	
MCM2		-0.11317484	
AC138207		-0.113175265	
PDGFC		-0.11319116	
EMC3		-0.11324426	
ELK1		-0.11327127	
GLCCI1		-0.11328829	
CYB5R2		-0.113450676	
NWD2		-0.11345689	
SLC46A3		-0.11346796	
HLA-J		-0.11350017	
ARHGAP17		-0.11355708	
HIST1H1E		-0.113565385	
SP100		-0.1135753	
HTR3A		-0.1135755	
MAN2B1		-0.113671385	
NBEAP1		-0.11369164	
STX4		-0.113834016	
RPL36AL		-0.11387256	
DYNLT1		-0.113882035	
MEGF10		-0.11400094	
RGS14		-0.11420158	
SLC14A1		-0.11421051	
RAF1		-0.11425324	
CLMN		-0.114336684	
AC040162		-0.11437125	
RASA4B		-0.114392154	
ABI3BP		-0.114394724	
KIAA1147		-0.11448612	
AC106800		-0.11454806	
CDK2AP2		-0.11456435	
AC104758		-0.11464817	
ASGR2		-0.1147342	
DGKG		-0.11480781	
TMEM229B		-0.11482294	
TPM2		-0.114831366	
BRPF1		-0.114846215	
STAT2		-0.114854746	
NFATC2		-0.11485614	
VN1R5		-0.11491617	
C9orf139		-0.11504405	
AC022144		-0.11508706	
FNDC3B		-0.1151188	
PHKA1		-0.115177035	
NELL2		-0.11524213	
HHIPL1		-0.115274176	
SEPT8		-0.115298115	
FAHD2A		-0.115475886	
TRBV6-1		-0.11550512	
SUMO3		-0.11554566	
LBR		-0.115688145	
PLK2		-0.11569906	
POSTN		-0.11573774	
TPST2		-0.11574438	
UBXN10		-0.11596599	
ATP10D		-0.115977906	
ZC4H2		-0.11599313	
FOXC2		-0.1160576	
NAP1L5		-0.11607653	
COMT		-0.116110966	
ANKHD1-EIF4EBP3		-0.11612376	
HBA1		-0.11616397	
FNDC1		-0.11623461	
SAV1		-0.11627539	
SLC45A1		-0.116289206	
ORMDL3		-0.11637481	
CD226		-0.11638968	
TNFRSF10C		-0.116427995	
AP000936		-0.11644675	
OR5BA1P		-0.11650849	
LONRF2		-0.11668822	
SUCNR1		-0.11669308	
FPR1		-0.116720416	
CHST6		-0.11684989	
PPIB		-0.11685899	
SLC6A13		-0.11703338	
ZFAT		-0.11704954	
LY96		-0.117100924	
ODF3		-0.117105775	
AC015853		-0.1171116	
STK31		-0.117171586	
LIMK2		-0.1171963	
FN1		-0.11724292	
LRP1		-0.11730274	
GGA2		-0.11736856	
RAPSN		-0.117457725	
ZNF385A		-0.11746639	
AC103876		-0.117478766	
OPA3		-0.11748377	
SEC16A		-0.11749052	
KDM5C		-0.11759405	
ANGPT2		-0.117611125	
GSN		-0.11763801	
NFATC1		-0.1177535	
AL365217		-0.11782422	
AC027309		-0.11786035	
ANGPTL2		-0.11790383	
HLA-L		-0.11790963	
SQSTM1		-0.11795959	
ZNF821		-0.117973424	
ZBTB4		-0.118058294	
NCALD		-0.118079856	
AP002360		-0.11808432	
ASTL		-0.11813174	
RASD2		-0.118144475	
AC117395		-0.1181514	
SCO2		-0.11833011	
TENM4		-0.11834776	
ENAM		-0.11842539	
CSNK1G2P1		-0.11845135	
TIMP3		-0.11849478	
HSPA6		-0.11850148	
TAF3		-0.11869899	
GALNT12		-0.11870742	
ODC1		-0.11874038	
FAM214B		-0.11874893	
TNS3		-0.11877858	
SIL1		-0.11879621	
MIR185		-0.118878	
CRTC2		-0.11896943	
C22orf39		-0.1189853	
MECP2		-0.11905838	
CUX1		-0.11909453	
APLP2		-0.119097866	
SPATA22		-0.11918423	
DUSP15		-0.119263865	
SSPN		-0.11931047	
LNPEP		-0.11938691	
NAA60		-0.11940949	
JAG1		-0.11955514	
EPB41L1		-0.11967223	
VCP		-0.119841665	
TMUB1		-0.11987402	
CYTH1		-0.1199043	
PRLR		-0.11997803	
TSPAN14		-0.11999211	
AC027763		-0.12000367	
LARP6		-0.120091245	
NBEAL2		-0.12011765	
AL157871		-0.12015836	
DRAP1		-0.12017074	
TRAV19		-0.120265275	
